url,ad_id,title,price,location,breed,sex,age_detail,ready_to_leave,microchipped,vaccinated,kc_registered,health_checked,neutered,deflead,seller_name,posted,description
https://www.gumtree.com/p/dogs/new-years-day-jackapoo-puppies-/1508157483,1508157483,New years day jackapoo puppies,£850,"Harlow, Essex",Jackapoo,Male,2 weeks,in 6 weeks,Yes,No,No,Yes,No,Yes,jade,17 days ago,My lovely jackrussell margo has had a lovely litter off 3 boy jackapoos puppies will be bought up in family home around young children and all household noises. There are 2 longer haired boys and one has short these puppies will not moult as dad is kc reg chocolate toy poodle. Puppies will be wormed flead mirco chipped mum can be seen with these babys 200 non refunderable deposit to secure your puppie any questions just ask x
https://www.gumtree.com/p/dogs/3-beautiful-miniature-jackpoo-/1508151440,1508151440,beautiful miniature jackpoo 🐶,£550,"Heathrow, London",Jackapoo,Mixed Litter,11 weeks,Now,Yes,No,No,Yes,No,Yes,Jodie,17 days ago,Hi there I have 2 beautiful puppies 1 boy and 1 girl eating and drinking well very. They are very playful and happy little puppies now looking for there forever homes
https://www.gumtree.com/p/dogs/labradoodle-/1508395673,1508395673,labradoodle,£700,Falkirk,Labradoodle,Mixed Litter,11 weeks,Now,Yes,Yes,No,Yes,Yes,Yes,Morag,10 days ago,"6 lovely labradoodle puppies waiting for there forever home and new adventure❤️ , mum and dad is lovely nature ,vet checked injections wormed and full health check,"
https://www.gumtree.com/p/dogs/labradoodle-puppies/1508527205,1508527205,Labradoodle puppies,£400,"Newcastle, Tyne and Wear",Labradoodle,Male,9 weeks,Now,Yes,No,No,No,No,Yes,Wendy,7 days ago,"Labradoodle pups, 4 boys,2 girls, fully weaned, puppy pad trained also go in garden, mum a standard poodle, dad a golden Labrador, posting for a friend, feel free to ask any questions 2 boys 2 girls left"
https://www.gumtree.com/p/dogs/7-year-old-labradoodle-/1508525305,1508525305,7 year old labradoodle,£400,"Storrington, West Sussex",Labradoodle,Female,6 years,Now,Yes,Yes,No,Yes,No,Yes,Nikki,7 days ago,"Due to my father in law passing we are having to rehome his dog. She is 7 in April - labradoodle , monthly deflead. Great with kids as she’s been staying with us the last few months."
https://www.gumtree.com/p/dogs/beautiful-f1b-labradoodle-puppies/1507410254,1507410254,"Beautiful F1B Labradoodle Puppies Ready to leave , fully vaccinated","£1,250","Selby, North Yorkshire",Labradoodle,Mixed Litter,11 weeks,Now,Yes,Yes,No,Yes,No,Yes,Lewis,5 days ago,"Beautiful F1B Labradoodle Puppies Ready Soon (25th December) We have a lovely litter of 8 F1B Labradoodles available. 6 boys and 2 girls, all raised in a busy home environment and handled every day. They are confident, curious pups with gentle natures and a real love for people. Mum is a first-generation Labradoodle. Dad is a Standard Poodle. This pairing produces puppies that are low-shedding, easy to train, and fantastic family companions. Our puppies are already used to household noises, early socialisation, and regular handling. Labradoodles are known for being loving, loyal and highly trainable, making them ideal for families, first-time owners, and active homes. Each puppy will leave with: • Health check • Wormed and flea treated • Microchipped • Puppy pack • Vaccinated We welcome viewings and are happy to answer any questions. Get in touch to reserve your favourite pup or to learn more."
https://www.gumtree.com/p/dogs/stunning-f2-labradoodle-puppies...-available-now/1508450840,1508450840,Stunning F2 Labradoodle Pups... Available now,"£1,100","Tain, Highland",Labradoodle,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Lisa,9 days ago,"Our gorgeous girl Teddy has given birth to her first litter of 10 healthy, stunning F2 labradoodle puppies. 7 females & 3 males. ** (8 puppies available: 16/1/2026) ** As a therapy dog, mum (Teddy) is a beautiful F1 apricot curly fur labradoodle with a wonderful temperament. She is calm and laid back, and loves fusses Dad Coco also a therapy dog, is a big F1 black labradoodle with curly fur. He is energetic and loves to play and run around in the garden. The puppies have stunning wavy/ curly fur coats in various colours, ranging from solid black to chocolate, to phantom colour patterns. Puppies are well socialised and are handled daily. They love cuddles and playtime. They are used to a busy, noisy household environment with children and other dogs. Ready to leave for their forever homes now... Puppies are microchipped, vaccinated and up to date with flea and worming treatment. Puppies are partially house trained,and are used to going on puppy mats. We will provide new owners with a welcome pack to include a supply of puppy food, favourite toy and blanket with mother's scent... To ease the transition to their new forever home. Viewings welcome... Mum and dad can be seen also. A non refundable deposit is required to reserve your chosen pup. ** 8 puppies still available **"
https://www.gumtree.com/p/dogs/labradoodle-puppies/1508238060,1508238060,Labradoodle puppies,"£1,000","Forres, Moray",Labradoodle,Mixed Litter,7 weeks,in 1 week,Yes,No,No,Yes,No,Yes,Zoe,4 days ago,"Stunning labradoodle puppies, our lovely therapy dog Honey, has had a fabulous litter of puppies. Puppies are currently black, some may change colour as carry phantom from dad. Can show photos from stud dogs other litters. Puppies will be ready to go from January 24th. Still some girls and boys available they will be microchipped ect, and come with puppy pack, that's got everything to get you started. Raised in a busy family home with children and other pets. Some very curly and some loose coat. They are used to toileting outside and rarely ever have an accident in the house anymore, eating solid food four times a day and fully weaned from mum now. Regularly travel to central belt so can help with getting your puppy home, and save extra miles on a second journey all the way here. Good home is top priority."
https://www.gumtree.com/p/dogs/beautiful-champion-line-f1-labradoodle-puppies-for-sale/1508232330,1508232330,Beautiful Champion Line F1 Labradoodle puppies for sale,"£1,400","Denham, London",Labradoodle,Mixed Litter,4 weeks,in 4 weeks,Yes,Yes,No,Yes,No,Yes,luke,1 week ago,"🌟 BEAUTIFUL CHAMPION LINE F1 LABRADOODLE PUPPIES 🌟 We are delighted to offer 10 outstanding F1 Labradoodle puppies. These puppies are strong, sturdy, and beautifully put together, and they are all thriving exceptionally well. Each puppy will leave us with: • ✅ A full veterinary health check • ✅ Microchipping with SmartTrace • ✅ A small starter pack • ✅ Copies of both parents’ pedigree paperwork 🐾 Socialisation & Home Environment Our puppies are raised in a loving family home and are extremely well socialised. We have three young boys who are very hands-on, helping the puppies grow into confident, well-adjusted companions. We also share our home with a rather confident cat who enjoys getting involved, so the puppies will be accustomed to other animals from an early age. 🐕 The Mother – Jess Jess (mum) is owned by us, as is her sister Lucy. Both are: • KC-registered working Labradors • From the small-type Duke of Wellington line • Fully trained, obedient, and extremely well behaved • Fantastic with children and other animals Jess and Lucy both have exceptional temperaments—calm, affectionate, and playful—and these wonderful traits will undoubtedly be passed on to their puppies. In addition, they have played a meaningful role in our family business. We own a chain of care homes for young adults with learning disabilities, and while the girls are not formally sensory trained, they have naturally become incredible therapy dogs, bringing comfort and joy to many of our service users. 🧬 Health Testing Both mum and dad: • PRA tested • Hereditary clear 🐩 The Father – Teddy Teddy is a stunning apricot miniature Poodle, standing 14 inches tall and weighing 7.8kg. He is: • KC-registered • Fully DNA health tested (hereditary clear) • Tested for Patella Luxation (certificate provided) Teddy is a gentle, affectionate, and friendly boy with a calm, loving nature—qualities that are already evident in his puppies. 👀 Viewings Viewings are very welcome from 4 weeks old. If you are looking for a confident, well-raised Labradoodle puppy from health-tested parents with exceptional temperaments, these puppies will not disappoint. 📩 Please get in touch for further information or to arrange a viewing."
https://www.gumtree.com/p/dogs/lab-cooker-poo-puppy-8-months-old/1508108020,1508108020,Lab/cooker poo puppy 9 months old,£400,"Preston, Lancashire",Labradoodle,Female,8 months,Now,Yes,Yes,No,Yes,No,Yes,Emma,18 days ago,"Pepper is a loving dog, very energetic but also loves cuddles lives with another dog and great with kids... sadly I just don't have the time that she needs . She listens to commands."
https://www.gumtree.com/p/dogs/f1-miniature-labradoodles-ready-now/1507843376,1507843376,F1 miniature labradoodles READY NOW,"£1,200","Barnsley, South Yorkshire",Labradoodle,Male,11 weeks,Now,Yes,Yes,No,Yes,No,Yes,Danielle,28 days ago,"F1 labradoodle pups. Representing the best of both breeds,the pups have been raised to be the perfect family pet. Mother is honey our beautiful Labrador and father is ""Hugo The Boss"". Both parents have a priceless nature around children. These pups are in a family home and brought up since day one around babies,children and other pets. They are truly outstanding sorts. Only 2 boys still available. Must only go to the 5 star homes they deserve."
https://www.gumtree.com/p/dogs/1st-generation-standard-size-labradoodle-puppies/1507777850,1507777850,1st generation standard size labradoodle puppies,"£1,650","Selkirk, Scottish Borders",Labradoodle,Mixed Litter,6 weeks,in 2 weeks,Yes,Yes,No,Yes,No,Yes,Lucy,1 day ago,"Update- 2 girls and 3 boys remaining. The puppies have just turned 6 weeks old and so unbelievably cute! They are really showing their little personalities now from gentle giant green to sassy miss red. They are all now weened onto puppy mix, loving their food, playing in the garden and wrestling each other. Still growing super fast and love their cuddle time. Gorgeous litter of homebred, standard size apricot and cream labradoodles with health tested and KC registered parents. Mum is a fox red labrador and dad is a standard size poodle. Mum (Dotty) is a beautiful, fun, loyal, kind, affectionate family fox red labrador. We have an autistic son and by default she has become a kind of therapy dog to him. She is so tolerant, eager to please and loves life. Health tested, with a five-generation pedigree, we could not ask for a dog with a better nature. Kennel Club name: Costalaporia Eleanor BVA/KC Elbow Dysplasia: Left= 0, Right=0 BVA/KC Hip Dysplasia: Left= 2, Right= 4, Total=6 BVA/KC/ISDS Eye Scheme= Unaffected DNA-EIC Hereditary Clear DNA -CNM Hereditary Clear DNA-SD2 Hereditary Clear DNA- prdc- PRA Clear Dad (Jake) is an extremely handsome standard size poodle. He has a lovely, kind temperament. He is also health tested with a five-generation pedigree. Kennel Club name: Abergwellan Jakey BVA/KC Elbow Dysplasia: Left= 0, Right=0 BVA/KC Hip Dysplasia: Left= 6, Right= 4, Total=10 BVA/KC/ISDS Eye Scheme= Unaffected It is important to note that we are not full-time puppy breeders. We are just a normal family with children and other animals, living on a smallholding in the Scottish Borders. We love the experience of having a litter and you can be assured that these puppies will have the best start to their lives. We had this litter so that we can keep one ourselves so there’s a lot of excitement in our household! Puppies will be exposed to lots of household noises (the TV, the hoover, the blender etc), brought up with children (we have 4 children), will be well socialised and used to being around other dogs and animals (we have sheep and hens). They will very much be in the centre of our house for their first few weeks with us, living in our country kitchen with people around at all times. They are showered with love and cuddles almost constantly. The pups will be ready to leave for their new homes from the beginning of February following their eight-week final vet checks, vaccinations and microchips. They will join their new homes with the following: • Microchip and information pack • Vaccination card & worming record • Lifetime support and advice • A contract of sale for your peace of mind Given the unfortunate rise of dog thefts, we would like to point out that someone is at home 24 hours a day with the puppies and our grounds are covered by CCTV. No details of our address will be given out for visiting until we have had a conversation with you and we are happy you are genuine. Please get in touch if you are interested!"
